idType	GeneID	ID	geneSymbol	chr	strand	spliceType	eventRegion	altExon	IncLevel1	IncLevel2	IncLevelDifference	PValue	FDR	novel	pctR10	pctR20	statJCmin	aseType	geneBiotype	transcriptNameExon	inTranscriptId	inTranscriptName	inTranscriptBiotype	outTranscriptId	outTranscriptName	outTranscriptBiotype
GPBP1_SE_50867	ENSG00000062194.11	50867	GPBP1	chr5	+	SE	56509900:56510020-56517202:56517223-56526672:56526796	56517202:56517223	0.167	0.307	-0.139	0.000653886	0.030329111	known	0.85	0.5	17	PC_SISO	protein_coding	GPBP1-002( E2 ),GPBP1-006( E3 )	ENST00000264779.6,ENST00000511209.1	GPBP1-002,GPBP1-006	protein_coding,protein_coding	ENST00000424459.3,ENST00000454432.2,ENST00000506184.2	GPBP1-001,GPBP1-201,GPBP1-003	protein_coding,protein_coding,protein_coding
GPR126_SE_31346	ENSG00000112414.10	31346	GPR126	chr6	+	SE	142724938:142725110-142726479:142726528-142726824:142726965	142726479:142726528	0.107	0.242	-0.135	2.50363E-05	0.00177372	known	0.9	0.4	15	PC_SO_NPC_SI	protein_coding	GPR126-017( E3 )	ENST00000540208.1	GPR126-017	nonsense_mediated_decay	ENST00000230173.6,ENST00000296932.8,ENST00000367608.2,ENST00000367609.3	GPR126-001,GPR126-008,GPR126-003,GPR126-009	protein_coding,protein_coding,protein_coding,protein_coding
GTF2H1_SE_42698	ENSG00000110768.7	42698	GTF2H1	chr11	+	SE	18369378:18369466-18373427:18373516-18373875:18373993	18373427:18373516	0.963	0.844	0.119	2.75803E-06	0.000255414	known	0.9	0.25	2	NA_SO	protein_coding	GTF2H1-017( E10 ),GTF2H1-002( E11 ),GTF2H1-010( E3 ),GTF2H1-001( E10 ),GTF2H1-003( E9 )	ENST00000265963.4,ENST00000418116.2,ENST00000453096.2,ENST00000530496.2,ENST00000534641.1	GTF2H1-001,GTF2H1-017,GTF2H1-002,GTF2H1-010,GTF2H1-003	protein_coding,retained_intron,protein_coding,protein_coding,protein_coding	NA	NA	NA
GUK1_RI_4657	ENSG00000143774.12	4657	GUK1	chr1	+	RI	228333211:228333325-228333325:228333726-228333726:228333768	228333325:228333726	0.048	0.194	-0.146	2.86619E-09	2.44178E-07	known	0.95	0.45	13	NPC_SISO	protein_coding	GUK1-008( E3 )	ENST00000485083.1	GUK1-008	processed_transcript	ENST00000312726.4,ENST00000366716.1,ENST00000366718.1,ENST00000366722.1,ENST00000366723.1,ENST00000366726.1,ENST00000366728.2,ENST00000366730.1,ENST00000391865.3,ENST00000412265.1,ENST00000435153.1,ENST00000453943.1,ENST00000462807.1,ENST00000472939.1,ENST00000485733.1,ENST00000485838.1,ENST00000485859.1,ENST00000492871.1,ENST00000493138.1,ENST00000493209.1,ENST00000498092.1	GUK1-001,GUK1-022,GUK1-021,GUK1-023,GUK1-027,GUK1-009,GUK1-010,GUK1-004,GUK1-201,GUK1-018,GUK1-019,GUK1-003,GUK1-005,GUK1-017,GUK1-013,GUK1-011,GUK1-026,GUK1-012,GUK1-025,GUK1-006,GUK1-024	protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,processed_transcript,processed_transcript,processed_transcript,processed_transcript,processed_transcript,processed_transcript,processed_transcript,processed_transcript,processed_transcript
GULP1_SE_54701	ENSG00000144366.11	54701	GULP1	chr2	+	SE	189434809:189434847-189447067:189447292-189448991:189449130	189447067:189447292	0.087	0.258	-0.171	5.35537E-06	0.000457678	known	0.9	0.3	14	PC_SI_NPC_SO	protein_coding	GULP1-015( E2 )	ENST00000433052.1	GULP1-015	protein_coding	ENST00000359135.3,ENST00000409580.1,ENST00000409609.1,ENST00000409805.1,ENST00000409830.1,ENST00000409843.1,ENST00000451191.1,ENST00000467422.1,ENST00000476422.1,ENST00000478306.1,ENST00000495745.1	GULP1-001,GULP1-003,GULP1-002,GULP1-010,GULP1-005,GULP1-004,GULP1-018,GULP1-013,GULP1-012,GULP1-014,GULP1-016	protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,processed_transcript,retained_intron,processed_transcript,processed_transcript
HBS1L_SE_16221	ENSG00000112339.10	16221	HBS1L	chr6	-	SE	135323758:135323980-135358948:135359164-135360710:135360905	135358948:135359164	0.063	0.196	-0.133	0.000950677	0.041605935	known	0.85	0.15	9	PC_SISO	protein_coding	HBS1L-003( E5 )	ENST00000314674.3	HBS1L-003	protein_coding	ENST00000367826.2,ENST00000367837.5,ENST00000524715.1,ENST00000529882.1	HBS1L-006,HBS1L-001,HBS1L-013,HBS1L-011	protein_coding,protein_coding,protein_coding,protein_coding
HHIPL2_A3SS_17666	ENSG00000143512.8	17666	HHIPL2	chr1	-	A3SS	222711989:222712116-222712116:222712325-222713351:222713683	222712116:222712325	0.212	0.07	0.142	5.32284E-08	2.52316E-05	novel	0.9	0.8	14	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000343410.6	HHIPL2-001	protein_coding
HK1_RI_4688	ENSG00000156515.17	4688	HK1	chr10	+	RI	71144088:71144237-71144237:71144551-71144551:71144671	71144237:71144551	0.094	0.263	-0.169	1.14281E-11	1.6289E-09	known	1	1	19	PC_SO_NPC_SI	protein_coding	HK1-002( E11 )	ENST00000494253.1	HK1-002	processed_transcript	ENST00000298649.3,ENST00000359426.6,ENST00000360289.2,ENST00000404387.2,ENST00000448642.2	HK1-201,HK1-001,HK1-202,HK1-203,HK1-204	protein_coding,protein_coding,protein_coding,protein_coding,protein_coding
HMGCS1_SE_17152	ENSG00000112972.10	17152	HMGCS1	chr5	-	SE	43297103:43297268-43298110:43298236-43298619:43299077	43298110:43298236	0.968	0.629	0.339	0	0	known	0.8	0.3	7	NA_SO	protein_coding	HMGCS1-001( E4 ),HMGCS1-003( E3 )	ENST00000325110.6,ENST00000433297.2	HMGCS1-001,HMGCS1-003	protein_coding,protein_coding	NA	NA	NA
HNRNPA2B1_A3SS_22163	ENSG00000122566.16	22163	HNRNPA2B1	chr7	-	A3SS	26232870:26232993-26232993:26233330-26235466:26235529	26232993:26233330	0.937	0.719	0.218	5.25358E-13	1.24516E-09	novel	0.95	0.6	9	NA_SISO	NA	NA( ENA )	NA	NA	NA	NA	NA	NA
HNRNPA2B1_RI_10250	ENSG00000122566.16	10250	HNRNPA2B1	chr7	-	RI	26232870:26232993-26232993:26233194-26233194:26233330	26232993:26233194	0.251	0.443	-0.192	4.18898E-06	0.000173151	novel	1	1	20	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000354667.4,ENST00000356674.7,ENST00000360787.4,ENST00000463181.1,ENST00000490912.1	HNRNPA2B1-001,HNRNPA2B1-002,HNRNPA2B1-006,HNRNPA2B1-003,HNRNPA2B1-004	protein_coding,protein_coding,nonsense_mediated_decay,retained_intron,retained_intron
HNRNPA2B1_SE_50620	ENSG00000122566.16	50620	HNRNPA2B1	chr7	-	SE	26232870:26232993-26233194:26233314-26235466:26235529	26233194:26233314	0.984	0.858	0.126	7.77156E-16	6.80237E-13	known	1	1	9	NA_SO	protein_coding	HNRNPA2B1-001( E9 ),HNRNPA2B1-002( E8 ),HNRNPA2B1-004( E7 ),HNRNPA2B1-003( E7 ),HNRNPA2B1-006( E9 )	ENST00000354667.4,ENST00000356674.7,ENST00000360787.4,ENST00000463181.1,ENST00000490912.1	HNRNPA2B1-001,HNRNPA2B1-002,HNRNPA2B1-006,HNRNPA2B1-003,HNRNPA2B1-004	protein_coding,protein_coding,nonsense_mediated_decay,retained_intron,retained_intron	NA	NA	NA
HNRNPA2B1_SE_76757	ENSG00000122566.16	76757	HNRNPA2B1	chr7	-	SE	26232870:26232993-26233194:26233330-26235466:26235529	26233194:26233330	0.963	0.7	0.263	0	0	novel	1	0.85	9	NA_SISO	NA	NA( ENA )	NA	NA	NA	NA	NA	NA
HNRNPC_A3SS_4052	ENSG00000092199.13	4052	HNRNPC	chr14	-	A3SS	21731469:21731495-21731495:21731741-21737456:21737584	21731495:21731741	0.238	0.432	-0.194	1.4663E-05	0.003309825	known	1	1	20	PC_SI_NPC_SO	protein_coding	HNRNPC-036( E2 )	ENST00000557768.1	HNRNPC-036	protein_coding	ENST00000553300.1,ENST00000553614.1,ENST00000553753.1,ENST00000554455.1,ENST00000554539.1,ENST00000555137.1,ENST00000555309.1,ENST00000555914.1,ENST00000556226.1,ENST00000556628.1,ENST00000557442.1	HNRNPC-002,HNRNPC-024,HNRNPC-014,HNRNPC-005,HNRNPC-021,HNRNPC-033,HNRNPC-010,HNRNPC-011,HNRNPC-035,HNRNPC-022,HNRNPC-008	protein_coding,retained_intron,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,nonsense_mediated_decay
HNRNPC_A3SS_4053	ENSG00000092199.13	4053	HNRNPC	chr14	-	A3SS	21731469:21731495-21731495:21731988-21737456:21737601	21731495:21731988	0.286	0.49	-0.204	8.15755E-06	0.00211884	known	1	1	20	NPC_SISO	protein_coding	HNRNPC-023( E2 )	ENST00000420743.2,ENST00000554969.1,ENST00000555127.1,ENST00000556513.1,ENST00000557033.1,ENST00000557336.1	HNRNPC-006,HNRNPC-017,HNRNPC-026,HNRNPC-018,HNRNPC-023,HNRNPC-029	protein_coding,protein_coding,retained_intron,protein_coding,retained_intron,protein_coding	ENST00000553300.1,ENST00000553614.1,ENST00000553753.1,ENST00000554455.1,ENST00000554539.1,ENST00000555137.1,ENST00000555309.1,ENST00000555914.1,ENST00000556226.1,ENST00000556628.1,ENST00000557442.1	HNRNPC-002,HNRNPC-024,HNRNPC-014,HNRNPC-005,HNRNPC-021,HNRNPC-033,HNRNPC-010,HNRNPC-011,HNRNPC-035,HNRNPC-022,HNRNPC-008	protein_coding,retained_intron,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,nonsense_mediated_decay
HNRNPDL_SE_17772	ENSG00000152795.13	17772	HNRNPDL	chr4	-	SE	83345781:83346036-83346715:83346820-83347189:83347282	83346715:83346820	0.1	0.285	-0.185	8.62195E-09	1.42651E-06	known	1	1	20	PC_SISO	protein_coding	HNRNPDL-002( E8 ),HNRNPDL-005( E8 )	ENST00000502762.1,ENST00000602300.1	HNRNPDL-002,HNRNPDL-005	protein_coding,protein_coding	ENST00000295470.5,ENST00000349655.4	HNRNPDL-001,HNRNPDL-201	protein_coding,protein_coding
HNRNPDL_SE_65145	ENSG00000152795.13	65145	HNRNPDL	chr4	-	SE	83345781:83346036-83346715:83346947-83347189:83347282	83346715:83346947	0.053	0.196	-0.143	3.14924E-10	7.18079E-08	novel	1	0.95	15	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000295470.5,ENST00000349655.4	HNRNPDL-001,HNRNPDL-201	protein_coding,protein_coding
HNRNPDL_SE_65146	ENSG00000152795.13	65146	HNRNPDL	chr4	-	SE	83345781:83346036-83346718:83346820-83347189:83347282	83346718:83346820	0.054	0.169	-0.115	1.73107E-10	4.19382E-08	novel	1	1	18	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000295470.5,ENST00000349655.4	HNRNPDL-001,HNRNPDL-201	protein_coding,protein_coding
HNRNPH1_RI_3568	ENSG00000169045.13	3568	HNRNPH1	chr5	-	RI	179043126:179043219-179043219:179044021-179044021:179044111	179043219:179044021	0.768	0.911	-0.144	0.000598182	0.012832986	known	0.95	0.65	5	NPC_SISO	protein_coding	HNRNPH1-011( E5 )	ENST00000502904.1	HNRNPH1-011	retained_intron	ENST00000510411.1,ENST00000511300.2,ENST00000519033.1,ENST00000519958.1	HNRNPH1-008,HNRNPH1-201,HNRNPH1-034,HNRNPH1-050	protein_coding,protein_coding,protein_coding,nonsense_mediated_decay
HNRNPH1_RI_3571	ENSG00000169045.13	3571	HNRNPH1	chr5	-	RI	179044799:179044933-179044933:179044989-179044989:179045061	179044933:179044989	0.183	0.332	-0.15	1.23632E-08	9.37677E-07	known	1	1	20	NPC_SISO	protein_coding	HNRNPH1-029( E2 )	ENST00000504549.1	HNRNPH1-029	retained_intron	ENST00000329433.6,ENST00000356731.5,ENST00000393432.4,ENST00000442819.2,ENST00000502632.1,ENST00000502904.1,ENST00000510411.1,ENST00000510678.1,ENST00000514332.1,ENST00000514731.1,ENST00000515481.1,ENST00000519033.1,ENST00000521173.1,ENST00000523921.1	HNRNPH1-009,HNRNPH1-001,HNRNPH1-006,HNRNPH1-005,HNRNPH1-012,HNRNPH1-011,HNRNPH1-008,HNRNPH1-007,HNRNPH1-003,HNRNPH1-002,HNRNPH1-010,HNRNPH1-034,HNRNPH1-049,HNRNPH1-035	protein_coding,protein_coding,protein_coding,protein_coding,retained_intron,retained_intron,protein_coding,nonsense_mediated_decay,retained_intron,retained_intron,retained_intron,protein_coding,protein_coding,protein_coding
HNRNPH3_SE_49233	ENSG00000096746.13	49233	HNRNPH3	chr10	+	SE	70096955:70097090-70097614:70097753-70098259:70098399	70097614:70097753	0.878	0.745	0.133	2.204E-05	0.001575843	known	1	0.5	9	NPC_SISO	protein_coding	HNRNPH3-003( E3 ),HNRNPH3-001( E3 ),HNRNPH3-012( E3 ),HNRNPH3-009( E3 )	ENST00000265866.7,ENST00000354695.5,ENST00000467249.1,ENST00000486854.1	HNRNPH3-012,HNRNPH3-003,HNRNPH3-001,HNRNPH3-009	protein_coding,protein_coding,processed_transcript,processed_transcript	ENST00000461310.1,ENST00000480987.1	HNRNPH3-010,HNRNPH3-011	processed_transcript,processed_transcript
HSPA9_RI_9664	ENSG00000113013.8	9664	HSPA9	chr5	-	RI	137902314:137902407-137902407:137902689-137902689:137902794	137902407:137902689	0.031	0.14	-0.109	3.58558E-12	6.15821E-10	novel	1	1	14	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000297185.3,ENST00000507097.1	HSPA9-001,HSPA9-002	protein_coding,retained_intron
HSPA9_RI_9665	ENSG00000113013.8	9665	HSPA9	chr5	-	RI	137909451:137909539-137909539:137909756-137909756:137909810	137909539:137909756	0.093	0.262	-0.17	2.4987E-06	0.00010815	novel	0.9	0.65	15	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000297185.3,ENST00000504810.1,ENST00000504902.1,ENST00000506477.1,ENST00000507097.1,ENST00000507115.1,ENST00000507886.1	HSPA9-001,HSPA9-010,HSPA9-008,HSPA9-005,HSPA9-002,HSPA9-003,HSPA9-011	protein_coding,protein_coding,nonsense_mediated_decay,retained_intron,retained_intron,nonsense_mediated_decay,protein_coding
IARS_SE_62670	ENSG00000196305.13	62670	IARS	chr9	-	SE	95018961:95019082-95020085:95020233-95021135:95021280	95020085:95020233	0.027	0.188	-0.161	0	0	novel	0.95	0.85	12	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000375629.3,ENST00000375643.3,ENST00000443024.2,ENST00000447699.2,ENST00000472894.1	IARS-201,IARS-001,IARS-202,IARS-203,IARS-009	protein_coding,protein_coding,protein_coding,protein_coding,processed_transcript
IARS_SE_62671	ENSG00000196305.13	62671	IARS	chr9	-	SE	95018961:95019082-95020085:95020268-95021135:95021280	95020085:95020268	0.032	0.196	-0.163	6.43929E-15	4.72226E-12	novel	0.95	0.85	12	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000375629.3,ENST00000375643.3,ENST00000443024.2,ENST00000447699.2,ENST00000472894.1	IARS-201,IARS-001,IARS-202,IARS-203,IARS-009	protein_coding,protein_coding,protein_coding,protein_coding,processed_transcript
IFRD1_SE_36595	ENSG00000006652.9	36595	IFRD1	chr7	+	SE	112102055:112102234-112102324:112102433-112108035:112108170	112102324:112102433	0.966	0.705	0.261	2.10942E-15	1.65905E-12	known	0.95	0.6	5	PC_SI_NPC_SO	protein_coding	IFRD1-011( E3 ),IFRD1-002( E8 ),IFRD1-001( E9 ),IFRD1-201( E8 )	ENST00000005558.4,ENST00000403825.3,ENST00000421296.1,ENST00000535603.1	IFRD1-001,IFRD1-002,IFRD1-011,IFRD1-201	protein_coding,protein_coding,protein_coding,protein_coding	ENST00000466459.1	IFRD1-016	processed_transcript
IL16_SE_52386	ENSG00000172349.12	52386	IL16	chr15	+	SE	81517639:81518052-81552112:81552221-81557999:81558142	81552112:81552221	0.954	0.752	0.202	1.34226E-13	7.50946E-11	known	0.8	0.5	8	NA_SO	protein_coding	IL16-007( E3 ),IL16-003( E2 ),IL16-009( E4 ),IL16-006( E3 ),IL16-010( E5 ),IL16-001( E3 )	ENST00000302987.4,ENST00000360547.5,ENST00000394660.2,ENST00000559383.1,ENST00000559388.1,ENST00000560241.1	IL16-003,IL16-009,IL16-001,IL16-006,IL16-010,IL16-007	protein_coding,nonsense_mediated_decay,protein_coding,protein_coding,protein_coding,nonsense_mediated_decay	NA	NA	NA
IL1R1_SE_66547	ENSG00000115594.7	66547	IL1R1	chr2	+	SE	102788260:102788378-102788678:102788916-102789146:102789298	102788678:102788916	0.016	0.19	-0.173	0	0	novel	0.95	0.75	11	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000233946.3,ENST00000409288.1,ENST00000409329.1,ENST00000409929.1,ENST00000410023.1,ENST00000413623.1,ENST00000424272.1,ENST00000428279.1	IL1R1-201,IL1R1-002,IL1R1-004,IL1R1-006,IL1R1-001,IL1R1-008,IL1R1-013,IL1R1-003	protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,nonsense_mediated_decay,protein_coding,protein_coding
IL1R1_SE_66548	ENSG00000115594.7	66548	IL1R1	chr2	+	SE	102788260:102788378-102788681:102788916-102789146:102789298	102788681:102788916	0.022	0.21	-0.188	0	0	novel	0.95	0.8	11	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000233946.3,ENST00000409288.1,ENST00000409329.1,ENST00000409929.1,ENST00000410023.1,ENST00000413623.1,ENST00000424272.1,ENST00000428279.1	IL1R1-201,IL1R1-002,IL1R1-004,IL1R1-006,IL1R1-001,IL1R1-008,IL1R1-013,IL1R1-003	protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,nonsense_mediated_decay,protein_coding,protein_coding
ITGA1_SE_38355	ENSG00000213949.4	38355	ITGA1	chr5	+	SE	52214561:52214728-52216161:52216298-52218606:52218717	52216161:52216298	0.976	0.801	0.174	2.06501E-14	1.4008E-11	known	1	0.8	5	NA_SO	protein_coding	ITGA1-003( E6 ),ITGA1-001( E17 )	ENST00000282588.6,ENST00000504669.1	ITGA1-001,ITGA1-003	protein_coding,retained_intron	NA	NA	NA
ITGA5_A5SS_8180	ENSG00000161638.6	8180	ITGA5	chr12	-	A5SS	54797928:54798030-54798213:54798281-54798281:54798404	54798213:54798281	0.994	0.779	0.215	0	0	novel	1	0.65	7	NA_SO	NA	NA( ENA )	ENST00000293379.4,ENST00000552564.1	ITGA5-001,ITGA5-004	protein_coding,retained_intron	NA	NA	NA
ITGA5_MXE_6130	ENSG00000161638.6	6130	ITGA5	chr12	-	MXE	54797928:54798030-54798213:54798259-54798281:54798404-54798486:54798678	54798213:54798259-54798281:54798404	0.003	0.117	-0.114	0	0	novel	1	1	7	NA_SO	protein_coding	ITGA5-001( E14 )	ENST00000293379.4	ITGA5-001	protein_coding	NA	NA	NA
ITGA5_MXE_6132	ENSG00000161638.6	6132	ITGA5	chr12	-	MXE	54797928:54798030-54798213:54798259-54798281:54798678-54799447:54799500	54798213:54798259-54798281:54798678	0.003	0.152	-0.149	1.55431E-15	1.31091E-12	novel	0.95	0.5	7	NA_SISO	protein_coding	ITGA5-001( E14 )	NA	NA	NA	NA	NA	NA
ITGA5_RI_1774	ENSG00000161638.6	1774	ITGA5	chr12	-	RI	54798213:54798259-54798259:54798486-54798486:54798678	54798259:54798486	0.165	0.367	-0.203	3.8195E-12	6.31516E-10	known	1	0.95	20	PC_SO_NPC_SI	protein_coding	ITGA5-004( E4 )	ENST00000552564.1	ITGA5-004	retained_intron	ENST00000293379.4	ITGA5-001	protein_coding
ITGA5_RI_7053	ENSG00000161638.6	7053	ITGA5	chr12	-	RI	54797928:54798030-54798030:54798213-54798213:54798404	54798030:54798213	0.21	0.346	-0.136	2.75847E-05	0.000919526	novel	1	1	20	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000293379.4,ENST00000552564.1	ITGA5-001,ITGA5-004	protein_coding,retained_intron
ITPR2_SE_54329	ENSG00000123104.7	54329	ITPR2	chr12	-	SE	26639036:26639293-26639749:26639866-26640000:26640184	26639749:26639866	0.004	0.143	-0.138	0	0	known	1	0.75	11	PC_SO_NPC_SI	protein_coding	ITPR2-004( E3 )	ENST00000451599.2	ITPR2-004	nonsense_mediated_decay	ENST00000381340.3	ITPR2-001	protein_coding
JMJD1C_MXE_9454	ENSG00000171988.13	9454	JMJD1C	chr10	-	MXE	64957170:64957323-64958335:64958487-64960235:64960437-64966354:64968561	64958335:64958487-64960235:64960437	0.965	0.818	0.147	1.54863E-10	4.50383E-08	novel	0.85	0.15	6	NA_SISO	NA	NA( ENA )	NA	NA	NA	NA	NA	NA
JMJD1C_SE_57036	ENSG00000171988.13	57036	JMJD1C	chr10	-	SE	64958272:64958487-64960235:64960437-64966354:64968561	64960235:64960437	0.975	0.841	0.134	6.0949E-12	2.07044E-09	known	0.95	0.85	5	PC_SISO	protein_coding	JMJD1C-203( E10 ),JMJD1C-001( E11 ),JMJD1C-202( E8 )	ENST00000399262.2,ENST00000402544.1,ENST00000542921.1	JMJD1C-001,JMJD1C-202,JMJD1C-203	protein_coding,protein_coding,protein_coding	ENST00000399251.1	JMJD1C-201	protein_coding
KCNMA1_SE_35225	ENSG00000156113.16	35225	KCNMA1	chr10	-	SE	78729731:78729825-78734244:78734331-78771724:78771801	78734244:78734331	0.123	0.281	-0.158	1.16991E-06	0.000120701	known	1	0.65	18	PC_SISO	protein_coding	KCNMA1-201( E20 ),KCNMA1-011( E12 )	ENST00000434208.1	KCNMA1-011	protein_coding	ENST00000286627.5,ENST00000372403.4,ENST00000372408.2,ENST00000372421.5,ENST00000372440.1,ENST00000372443.1,ENST00000404857.1,ENST00000604624.1	KCNMA1-001,KCNMA1-004,KCNMA1-005,KCNMA1-002,KCNMA1-003,KCNMA1-010,KCNMA1-202,KCNMA1-020	protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding
KDM2A_SE_14757	ENSG00000173120.10	14757	KDM2A	chr11	+	SE	66947549:66947688-66948790:66948869-66949316:66949363	66948790:66948869	1	0.863	0.137	1.41404E-06	0.000143972	known	1	0.65	3	NA_SO	protein_coding	KDM2A-001( E4 ),KDM2A-002( E4 )	ENST00000398645.2,ENST00000529006.2	KDM2A-001,KDM2A-002	protein_coding,protein_coding	NA	NA	NA
KIAA1033_SE_78168	ENSG00000136051.9	78168	KIAA1033	chr12	+	SE	105515895:105516016-105516363:105516448-105519781:105519905	105516363:105516448	0.009	0.164	-0.155	3.77476E-15	2.92641E-12	novel	0.9	0.3	5	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000311317.4,ENST00000332180.5,ENST00000547404.1,ENST00000550053.1	KIAA1033-002,KIAA1033-001,KIAA1033-012,KIAA1033-003	retained_intron,protein_coding,nonsense_mediated_decay,nonsense_mediated_decay
KIAA1109_A5SS_1492	ENSG00000138688.11	1492	KIAA1109	chr4	+	A5SS	123255498:123255595-123255595:123255700-123257346:123257508	123255595:123255700	0.06	0.184	-0.124	1.4972E-05	0.002342856	known	0.8	0.05	12	PC_SISO	protein_coding	KIAA1109-001( E69 ),KIAA1109-201( E67 )	ENST00000264501.4,ENST00000388738.3	KIAA1109-001,KIAA1109-201	protein_coding,protein_coding	ENST00000306802.4,ENST00000438707.1	KIAA1109-009,KIAA1109-010	protein_coding,protein_coding
KTN1_SE_41652	ENSG00000126777.13	41652	KTN1	chr14	+	SE	56117286:56117355-56118004:56118093-56118607:56118645	56118004:56118093	0.019	0.137	-0.118	2.22045E-16	2.19089E-13	known	1	0.6	9	NPC_SISO	protein_coding	KTN1-016( E8 )	ENST00000553360.1	KTN1-016	nonsense_mediated_decay	ENST00000395309.3,ENST00000395314.3,ENST00000416613.1,ENST00000438792.2,ENST00000459737.1,ENST00000554507.1,ENST00000554890.1,ENST00000555164.1	KTN1-201,KTN1-002,KTN1-203,KTN1-004,KTN1-001,KTN1-006,KTN1-019,KTN1-020	protein_coding,protein_coding,protein_coding,protein_coding,nonsense_mediated_decay,protein_coding,protein_coding,retained_intron
LINC00478_SE_1931	ENSG00000215386.6	1931	LINC00478	chr21	+	SE	17859809:17859858-17909698:17909759-17979313:17979407	17909698:17909759	0.968	0.866	0.102	2.19487E-06	0.000211565	known	0.9	0.5	4	PC_SISO	lincRNA	LINC00478-014( E4 ),LINC00478-006( E5 ),LINC00478-009( E3 ),LINC00478-015( E4 ),LINC00478-017( E3 ),LINC00478-001( E6 ),LINC00478-007( E5 ),LINC00478-002( E6 ),LINC00478-010( E3 )	ENST00000418813.2,ENST00000445461.2,ENST00000456342.1,ENST00000602339.1,ENST00000602620.1,ENST00000602901.1	LINC00478-010,LINC00478-006,LINC00478-002,LINC00478-014,LINC00478-017,LINC00478-015	lincRNA,lincRNA,lincRNA,lincRNA,lincRNA,lincRNA	ENST00000400178.2,ENST00000602892.1	LINC00478-004,LINC00478-016	lincRNA,lincRNA
LRP1_SE_55153	ENSG00000123384.9	55153	LRP1	chr12	+	SE	57561227:57561307-57561967:57562018-57562922:57563083	57561967:57562018	0.174	0.436	-0.261	9.99201E-16	8.60708E-13	known	1	1	20	PC_SO_NPC_SI	protein_coding	LRP1-006( E2 )	ENST00000553446.1	LRP1-006	processed_transcript	ENST00000243077.3	LRP1-001	protein_coding
LRP1_SE_78095	ENSG00000123384.9	78095	LRP1	chr12	+	SE	57561227:57561307-57561967:57562079-57562922:57563090	57561967:57562079	0.066	0.243	-0.177	0	0	novel	1	1	20	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000243077.3	LRP1-001	protein_coding
LTBP4_SE_45801	ENSG00000090006.13	45801	LTBP4	chr19	+	SE	41120097:41120352-41122794:41122926-41123005:41123094	41122794:41122926	0.775	0.901	-0.126	0.00052535	0.025162993	known	0.95	0.5	7	NPC_SISO	protein_coding	LTBP4-019( E2 ),LTBP4-002( E23 ),LTBP4-008( E9 ),LTBP4-001( E23 ),LTBP4-027( E4 ),LTBP4-009( E20 ),LTBP4-203( E23 ),LTBP4-204( E20 ),LTBP4-201( E23 ),LTBP4-013( E3 ),LTBP4-035( E4 ),LTBP4-015( E3 )	ENST00000204005.9,ENST00000308370.7,ENST00000396819.3,ENST00000598677.1,ENST00000600509.1,ENST00000601209.1,ENST00000602240.1	LTBP4-201,LTBP4-203,LTBP4-204,LTBP4-008,LTBP4-001,LTBP4-009,LTBP4-002	protein_coding,protein_coding,protein_coding,processed_transcript,processed_transcript,processed_transcript,processed_transcript	ENST00000243562.9,ENST00000593614.1,ENST00000594266.1,ENST00000594457.1,ENST00000595183.1,ENST00000595767.1,ENST00000601560.1	LTBP4-202,LTBP4-038,LTBP4-018,LTBP4-036,LTBP4-040,LTBP4-041,LTBP4-010	protein_coding,retained_intron,retained_intron,retained_intron,processed_transcript,retained_intron,processed_transcript
