cluster	loglr	df	p	FDR	genes	N	annotation	intron	logef	LowGrade_Cartilage	HighGrade_Cartilage	deltapsi	ensemblID	chr	start	end	verdict	transcripts
chr10:clu_34135_+	12.5890801	4	4.63E-05	0.0138632	PFKFB3	5	cryptic	chr10:6221527:6223958:clu_34135_+	-0.3601274	0.00113663	0.00069473	-0.0004419	ENSG00000132475	chr10	6221527	6223958	novel annotated pair	ENST00000317350+ENST00000360521+ENST00000379775+ENST00000379785+ENST00000379789+ENST00000450232+ENST00000461744+ENST00000467491+ENST00000477914+ENST00000490474+ENST00000536985+ENST00000625260+ENST00000626882+ENST00000640683
chr10:clu_34135_+	12.5890801	4	4.63E-05	0.0138632	PFKFB3	5	cryptic	chr10:6221745:6222855:clu_34135_+	0.13508793	0.3391941	0.34018694	0.00099285	ENSG00000138814	chr10	6221745	6222855	annotated	ENST00000317350+ENST00000360521+ENST00000379775+ENST00000379785+ENST00000379789+ENST00000461744+ENST00000467491+ENST00000477914+ENST00000490474+ENST00000536985+ENST00000625260+ENST00000626882+ENST00000640683
chr10:clu_34135_+	12.5890801	4	4.63E-05	0.0138632	PFKFB3	5	cryptic	chr10:6222984:6223958:clu_34135_+	0.09439802	0.34660072	0.33375472	-0.012846	ENSG00000138814	chr10	6222984	6223958	annotated	ENST00000317350+ENST00000360521+ENST00000379775+ENST00000379785+ENST00000379789+ENST00000450232+ENST00000461744+ENST00000467491+ENST00000477914+ENST00000487989+ENST00000490474+ENST00000536985+ENST00000625260+ENST00000626882+ENST00000640683
chr11:clu_50165_-	8.30091163	1	4.61E-05	0.0138632		2	annotated	chr11:62520222:62525113:clu_50165_-	1.95330863	0.97378888	0.99945904	0.02567016	ENSG00000138814	chr11	62520222	62525113	unknown_strand	NA
chr11:clu_50165_-	8.30091163	1	4.61E-05	0.0138632		2	annotated	chr11:62522844:62525113:clu_50165_-	-1.9533086	0.02621112	0.00054096	-0.0256702	ENSG00000163660	chr11	62522844	62525113	unknown_strand	NA
chrX:clu_973_+	8.25491161	1	4.84E-05	0.01438699	DOCK11	2	cryptic	chrX:118608141:118608231:clu_973_+	-5.2387544	1	0.99999997	-2.97E-08	ENSG00000163660	chrX	118608141	118608231	annotated	ENST00000276202+ENST00000276204+ENST00000633080
chrX:clu_973_+	8.25491161	1	4.84E-05	0.01438699	DOCK11	2	cryptic	chrX:118608141:118608236:clu_973_+	5.23875437	8.37E-13	2.97E-08	2.97E-08	ENSG00000163660	chrX	118608141	118608236	cryptic_threeprime	.
chr1:clu_70632_+	9.91399915	2	4.95E-05	0.01460625	ZC3H11A,ZBED6	3	annotated	chr1:203833853:203833937:clu_70632_+	-0.1645758	0.06715335	0.05332254	-0.0138308	ENSG00000163660	chr1	203833853	203833937	annotated	ENST00000638800
chr1:clu_70632_+	9.91399915	2	4.95E-05	0.01460625	ZC3H11A,ZBED6	3	annotated	chr1:203833853:203837966:clu_70632_+	0.08042448	0.84860283	0.86089432	0.01229149	ENSG00000047849	chr1	203833853	203837966	annotated	ENST00000332127+ENST00000367210+ENST00000367212+ENST00000367214+ENST00000453771+ENST00000495527+ENST00000638800+ENST00000639812+ENST00000640465+ENST00000545588+ENST00000550078
chr1:clu_70632_+	9.91399915	2	4.95E-05	0.01460625	ZC3H11A,ZBED6	3	annotated	chr1:203834102:203837966:clu_70632_+	0.08415128	0.08424382	0.08578314	0.00153932	ENSG00000047849	chr1	203834102	203837966	annotated	ENST00000638800
chr4:clu_36969_+	8.22801761	1	4.98E-05	0.01460625	METTL14	2	annotated	chr4:118689404:118691532:clu_36969_+	-10.541752	6.53E-14	4.56E-23	-6.53E-14	ENSG00000173848	chr4	118689404	118691532	annotated	ENST00000626212
chr4:clu_36969_+	8.22801761	1	4.98E-05	0.01460625	METTL14	2	annotated	chr4:118689457:118691532:clu_36969_+	10.5417524	1	1	6.54E-14	ENSG00000173848	chr4	118689457	118691532	annotated	ENST00000388822
chr8:clu_48416_-	9.80488305	2	5.52E-05	0.01608162	ASPH	3	annotated	chr8:61643433:61643945:clu_48416_-	0.04625186	0.42963693	0.43853842	0.00890149	ENSG00000130299	chr8	61643433	61643945	annotated	ENST00000356457+ENST00000379454+ENST00000517847+ENST00000517903+ENST00000518068+ENST00000519234+ENST00000519678+ENST00000522835+ENST00000522919+ENST00000523927+ENST00000524173+ENST00000541428
chr8:clu_48416_-	9.80488305	2	5.52E-05	0.01608162	ASPH	3	annotated	chr8:61643433:61644600:clu_48416_-	-0.101613	0.17405774	0.15324365	-0.0208141	ENSG00000130299	chr8	61643433	61644600	annotated	ENST00000356457+ENST00000379454+ENST00000445642+ENST00000517847+ENST00000517903+ENST00000518068+ENST00000518306+ENST00000519234+ENST00000519678+ENST00000522835+ENST00000522919+ENST00000523927+ENST00000524173+ENST00000541428
chr8:clu_48416_-	9.80488305	2	5.52E-05	0.01608162	ASPH	3	annotated	chr8:61644001:61644600:clu_48416_-	0.05536117	0.39630533	0.40821794	0.0119126	ENSG00000130299	chr8	61644001	61644600	annotated	ENST00000356457+ENST00000379454+ENST00000517847+ENST00000517903+ENST00000518068+ENST00000519234+ENST00000519678+ENST00000522835+ENST00000522919+ENST00000523927+ENST00000524173+ENST00000541428
chr7:clu_63600_+	9.73385222	2	5.92E-05	0.01715334	SERPINE1	3	cryptic	chr7:101137084:101137254:clu_63600_+	1.11164785	0.00402414	0.00222298	-0.0018012	ENSG00000130299	chr7	101137084	101137254	cryptic_threeprime	.
chr7:clu_63600_+	9.73385222	2	5.92E-05	0.01715334	SERPINE1	3	cryptic	chr7:101137084:101137405:clu_63600_+	1.70691797	0.99597448	0.997777	0.00180253	ENSG00000237441	chr7	101137084	101137405	annotated	ENST00000223095
chr7:clu_63600_+	9.73385222	2	5.92E-05	0.01715334	SERPINE1	3	cryptic	chr7:101137084:101137411:clu_63600_+	-2.8185658	1.38E-06	1.50E-08	-1.37E-06	ENSG00000237441	chr7	101137084	101137411	cryptic_threeprime	.
chr12:clu_23688_+	8.05013661	1	6.01E-05	0.01728194	SLC35E3	2	annotated	chr12:68759239:68760040:clu_23688_+	-0.4703661	0.73988562	0.52613662	-0.213749	ENSG00000115310	chr12	68759239	68760040	annotated	ENST00000319429
chr12:clu_23688_+	8.05013661	1	6.01E-05	0.01728194	SLC35E3	2	annotated	chr12:68759239:68764704:clu_23688_+	0.47036615	0.26011438	0.47386338	0.213749	ENSG00000115310	chr12	68759239	68764704	annotated	ENST00000398004
chr1:clu_15535_-	7.99997802	1	6.33E-05	0.01799009	SIPA1L2	2	cryptic	chr1:232402473:232403149:clu_15535_-	0.31685681	0.00191983	0.00361198	0.00169214	ENSG00000115310	chr1	232402473	232403149	cryptic_fiveprime	.
chr1:clu_15535_-	7.99997802	1	6.33E-05	0.01799009	SIPA1L2	2	cryptic	chr1:232402473:232403448:clu_15535_-	-0.3168568	0.99808017	0.99638802	-0.0016921	ENSG00000115310	chr1	232402473	232403448	annotated	ENST00000262861+ENST00000308942+ENST00000366630
chr2:clu_38882_+	9.67245448	2	6.30E-05	0.01799009	MAP4K4	3	annotated	chr2:101867309:101868029:clu_38882_+	-0.0391539	0.12814561	0.11651684	-0.0116288	ENSG00000172071	chr2	101867309	101868029	annotated	ENST00000302217+ENST00000634702
chr2:clu_38882_+	9.67245448	2	6.30E-05	0.01799009	MAP4K4	3	annotated	chr2:101867309:101869622:clu_38882_+	0.09585417	0.70994323	0.73882548	0.02888225	ENSG00000172071	chr2	101867309	101869622	annotated	ENST00000302217+ENST00000347699+ENST00000350878+ENST00000413150+ENST00000417294+ENST00000421882+ENST00000425019+ENST00000456652+ENST00000634702
chr2:clu_38882_+	9.67245448	2	6.30E-05	0.01799009	MAP4K4	3	annotated	chr2:101868037:101869622:clu_38882_+	-0.0567003	0.16191117	0.14465768	-0.0172535	ENSG00000155096	chr2	101868037	101869622	annotated	ENST00000302217+ENST00000491743+ENST00000498066+ENST00000634702
chr17:clu_56844_-	7.89427952	1	7.08E-05	0.01993884	H3F3B	2	cryptic	chr17:75778464:75778810:clu_56844_-	-1.0952191	1.16E-06	1.30E-07	-1.04E-06	ENSG00000155096	chr17	75778464	75778810	cryptic_threeprime	.
chr17:clu_56844_-	7.89427952	1	7.08E-05	0.01993884	H3F3B	2	cryptic	chr17:75778723:75778810:clu_56844_-	1.09521915	0.99999884	0.99999987	1.03E-06	ENSG00000130723	chr17	75778723	75778810	annotated	ENST00000254810+ENST00000586270+ENST00000586607+ENST00000587560+ENST00000589417+ENST00000589599+ENST00000593254
chr4:clu_59047_-	9.55142399	2	7.11E-05	0.01993884	PPP3CA	3	annotated	chr4:101061161:101063232:clu_59047_-	-0.0610079	0.44804925	0.43473654	-0.0133127	ENSG00000130723	chr4	101061161	101063232	annotated	ENST00000394853+ENST00000394854+ENST00000507176+ENST00000512215
chr4:clu_59047_-	9.55142399	2	7.11E-05	0.01993884	PPP3CA	3	annotated	chr4:101061161:101080532:clu_59047_-	0.07423584	0.03765379	0.04182584	0.00417205	ENSG00000130558	chr4	101061161	101080532	annotated	ENST00000323055+ENST00000394853+ENST00000394854+ENST00000507176
chr4:clu_59047_-	9.55142399	2	7.11E-05	0.01993884	PPP3CA	3	annotated	chr4:101063357:101080532:clu_59047_-	-0.0132279	0.51429696	0.52343762	0.00914066	ENSG00000130558	chr4	101063357	101080532	annotated	ENST00000394853+ENST00000394854+ENST00000507176
chr3:clu_61599_-	10.8947647	3	7.22E-05	0.02010699	CCNL1	4	annotated	chr3:157153156:157156936:clu_61599_-	-0.0379954	0.13582217	0.12714457	-0.0086776	ENSG00000197530	chr3	157153156	157156936	annotated	ENST00000477127+ENST00000478454+ENST00000631619
chr3:clu_61599_-	10.8947647	3	7.22E-05	0.02010699	CCNL1	4	annotated	chr3:157153156:157157011:clu_61599_-	-0.0963432	0.17424692	0.15386937	-0.0203776	ENSG00000197530	chr3	157153156	157157011	annotated	ENST00000475298+ENST00000476367+ENST00000479596
chr3:clu_61599_-	10.8947647	3	7.22E-05	0.02010699	CCNL1	4	annotated	chr3:157153156:157158866:clu_61599_-	0.11122728	0.35388034	0.3845831	0.03070276	ENSG00000197530	chr3	157153156	157158866	annotated	ENST00000295926+ENST00000461804+ENST00000464575+ENST00000465947+ENST00000467081+ENST00000470121+ENST00000475298+ENST00000476367+ENST00000477127+ENST00000478454+ENST00000479596+ENST00000631619
chr3:clu_61599_-	10.8947647	3	7.22E-05	0.02010699	CCNL1	4	annotated	chr3:157157083:157158866:clu_61599_-	0.02311131	0.33605057	0.33440296	-0.0016476	ENSG00000186635	chr3	157157083	157158866	annotated	ENST00000295925+ENST00000465947+ENST00000475298+ENST00000476367+ENST00000477127+ENST00000478454+ENST00000479596+ENST00000631619
chr3:clu_60254_-	7.84227979	1	7.48E-05	0.0207249	MAP4	2	annotated	chr3:47852938:47853163:clu_60254_-	-0.1238534	0.13790824	0.11100859	-0.0268996	ENSG00000186635	chr3	47852938	47853163	annotated	ENST00000429422
chr3:clu_60254_-	7.84227979	1	7.48E-05	0.0207249	MAP4	2	annotated	chr3:47853039:47853163:clu_60254_-	0.12385337	0.86209176	0.88899141	0.02689964	ENSG00000013364	chr3	47853039	47853163	annotated	ENST00000360240+ENST00000426837
chr10:clu_34112_+	7.82662958	1	7.61E-05	0.02083657	NET1	2	cryptic	chr10:5453560:5454203:clu_34112_+	-0.5815293	6.40E-05	2.00E-05	-4.40E-05	ENSG00000013364	chr10	5453560	5454203	cryptic_threeprime	.
chr10:clu_34112_+	7.82662958	1	7.61E-05	0.02083657	NET1	2	cryptic	chr10:5453560:5454265:clu_34112_+	0.58152927	0.99993598	0.99997999	4.40E-05	ENSG00000013364	chr10	5453560	5454265	annotated	ENST00000355029+ENST00000380359+ENST00000449083
chr19:clu_77957_+	10.8317662	3	7.66E-05	0.02083657	GTPBP3	4	cryptic	chr19:17339599:17341044:clu_77957_+	-0.8995153	0.47811395	0.3994898	-0.0786241	ENSG00000169246	chr19	17339599	17341044	annotated	ENST00000324894+ENST00000358792+ENST00000361619+ENST00000594018+ENST00000596125+ENST00000598493+ENST00000602056
chr19:clu_77957_+	10.8317662	3	7.66E-05	0.02083657	GTPBP3	4	cryptic	chr19:17339599:17341107:clu_77957_+	-1.472018	0.04310507	0.02031739	-0.0227877	ENSG00000169246	chr19	17339599	17341107	annotated	ENST00000598038+ENST00000600625
chr19:clu_77957_+	10.8317662	3	7.66E-05	0.02083657	GTPBP3	4	cryptic	chr19:17339599:17341478:clu_77957_+	2.89927096	6.17E-09	2.30E-07	2.24E-07	ENSG00000169246	chr19	17339599	17341478	novel annotated pair	ENST00000324894+ENST00000358792+ENST00000361619+ENST00000596125+ENST00000598038+ENST00000600625
chr19:clu_77957_+	10.8317662	3	7.66E-05	0.02083657	GTPBP3	4	cryptic	chr19:17341322:17341478:clu_77957_+	-0.5277376	0.47878098	0.58019259	0.10141161	ENSG00000147274	chr19	17341322	17341478	annotated	ENST00000324894+ENST00000358792+ENST00000361619+ENST00000595194+ENST00000596125+ENST00000598038+ENST00000600625
chr6:clu_8641_-	7.82132887	1	7.65E-05	0.02083657	RGL2	2	cryptic	chr6:33295211:33295319:clu_8641_-	-21.521841	1	1	-8.88E-16	ENSG00000147274	chr6	33295211	33295319	annotated	ENST00000437840+ENST00000476616+ENST00000483151+ENST00000491168+ENST00000497454
chr6:clu_8641_-	7.82132887	1	7.65E-05	0.02083657	RGL2	2	cryptic	chr6:33295234:33295319:clu_8641_-	21.5218411	1.66E-34	8.18E-16	8.18E-16	ENSG00000147274	chr6	33295234	33295319	cryptic_threeprime	.
chr2:clu_82157_-	10.7761749	3	8.08E-05	0.02158095	RTN4	4	annotated	chr2:54987698:55025086:clu_82157_-	-0.0944114	0.02967618	0.02393477	-0.0057414	ENSG00000196843	chr2	54987698	55025086	annotated	ENST00000337526+ENST00000357376+ENST00000394611+ENST00000404909+ENST00000405240
chr2:clu_82157_-	10.7761749	3	8.08E-05	0.02158095	RTN4	4	annotated	chr2:54987698:55028164:clu_82157_-	0.00147909	0.02868001	0.02545922	-0.0032208	ENSG00000196843	chr2	54987698	55028164	annotated	ENST00000337526+ENST00000357376+ENST00000357732+ENST00000394611+ENST00000404909+ENST00000405240
chr2:clu_82157_-	10.7761749	3	8.08E-05	0.02158095	RTN4	4	annotated	chr2:54987698:55049745:clu_82157_-	0.13711409	0.90180337	0.91681823	0.01501486	ENSG00000196843	chr2	54987698	55049745	annotated	ENST00000317610+ENST00000337526+ENST00000357732+ENST00000402434
chr2:clu_82157_-	10.7761749	3	8.08E-05	0.02158095	RTN4	4	annotated	chr2:55028220:55049745:clu_82157_-	-0.0441818	0.03984044	0.03378779	-0.0060527	ENSG00000141543	chr2	55028220	55049745	annotated	ENST00000337526+ENST00000357732
chr2:clu_82574_-	7.77479818	1	8.04E-05	0.02158095	EIF2AK3	2	cryptic	chr2:88579640:88583430:clu_82574_-	0.49465589	0.98314207	0.99366458	0.01052252	ENSG00000141543	chr2	88579640	88583430	annotated	ENST00000303236+ENST00000415570+ENST00000652099+ENST00000652736
chr2:clu_82574_-	7.77479818	1	8.04E-05	0.02158095	EIF2AK3	2	cryptic	chr2:88582824:88583430:clu_82574_-	-0.4946559	0.01685793	0.00633542	-0.0105225	ENSG00000141543	chr2	88582824	88583430	cryptic_threeprime	.
chr8:clu_48742_-	7.77059335	1	8.07E-05	0.02158095	AZIN1	2	annotated	chr8:102836390:102838744:clu_48742_-	-0.0952194	0.83654502	0.80881116	-0.0277339	ENSG00000141543	chr8	102836390	102838744	annotated	ENST00000337198+ENST00000347770+ENST00000521536
chr8:clu_48742_-	7.77059335	1	8.07E-05	0.02158095	AZIN1	2	annotated	chr8:102836541:102838744:clu_48742_-	0.09521943	0.16345498	0.19118884	0.02773385	ENSG00000141543	chr8	102836541	102838744	annotated	ENST00000522311
chr9:clu_81139_+	7.76081663	1	8.16E-05	0.02159101	PRRC2B	2	cryptic	chr9:131483445:131484686:clu_81139_+	-0.3869978	0.99161107	0.9819859	-0.0096252	ENSG00000141543	chr9	131483445	131484686	annotated	ENST00000357304+ENST00000405995+ENST00000451855+ENST00000651535+ENST00000651665
chr9:clu_81139_+	7.76081663	1	8.16E-05	0.02159101	PRRC2B	2	cryptic	chr9:131484027:131484686:clu_81139_+	0.38699779	0.00838893	0.0180141	0.00962517	ENSG00000141543	chr9	131484027	131484686	cryptic_fiveprime	.
chr9:clu_81271_+	7.7577252	1	8.18E-05	0.02159101	OLFM1	2	cryptic	chr9:135090344:135095864:clu_81271_+	0.91414796	0.99669357	0.99946722	0.00277365	ENSG00000141543	chr9	135090344	135095864	annotated	ENST00000252854+ENST00000277415+ENST00000339720+ENST00000371793+ENST00000371796+ENST00000392991+ENST00000539529
chr9:clu_81271_+	7.7577252	1	8.18E-05	0.02159101	OLFM1	2	cryptic	chr9:135095641:135095864:clu_81271_+	-0.914148	0.00330643	0.00053278	-0.0027737	ENSG00000165655	chr9	135095641	135095864	cryptic_fiveprime	.
chr1:clu_66928_+	9.38451307	2	8.40E-05	0.02179456	MIB2	3	annotated	chr1:1623482:1623774:clu_66928_+	-0.4030678	0.13209109	0.08745141	-0.0446397	ENSG00000165655	chr1	1623482	1623774	annotated	ENST00000489635+ENST00000512004+ENST00000514363
chr1:clu_66928_+	9.38451307	2	8.40E-05	0.02179456	MIB2	3	annotated	chr1:1623679:1623774:clu_66928_+	0.41804877	0.12383028	0.18634878	0.0625185	ENSG00000165655	chr1	1623679	1623774	annotated	ENST00000502470
chr1:clu_66928_+	9.38451307	2	8.40E-05	0.02179456	MIB2	3	annotated	chr1:1623699:1623774:clu_66928_+	-0.0149809	0.74407863	0.7261998	-0.0178788	ENSG00000102181	chr1	1623699	1623774	annotated	ENST00000355826+ENST00000378708+ENST00000378712+ENST00000479659+ENST00000487053+ENST00000503789+ENST00000504599+ENST00000505820+ENST00000506488+ENST00000507229+ENST00000508455+ENST00000510793+ENST00000511502+ENST00000518681+ENST00000520777
chr11:clu_50687_-	7.72674916	1	8.46E-05	0.02179456	ARAP1	2	cryptic	chr11:72687502:72687688:clu_50687_-	1.16498245	0.99968444	0.99996929	0.00028484	ENSG00000102181	chr11	72687502	72687688	annotated	ENST00000334211+ENST00000359373+ENST00000393605+ENST00000393609+ENST00000426523+ENST00000429686+ENST00000455638+ENST00000465814+ENST00000495878+ENST00000536885+ENST00000542596+ENST00000542612+ENST00000544721
chr11:clu_50687_-	7.72674916	1	8.46E-05	0.02179456	ARAP1	2	cryptic	chr11:72687602:72687688:clu_50687_-	-1.1649825	0.00031556	3.07E-05	-0.0002848	ENSG00000135966	chr11	72687602	72687688	cryptic_threeprime	.
chr16:clu_31009_+	9.38627116	2	8.39E-05	0.02179456	MVP,AC120114.4	3	cryptic	chr16:29819902:29830515:clu_31009_+	0.64518164	0.00103633	0.00263773	0.0016014	ENSG00000135966	chr16	29819902	29830515	novel annotated pair	.
chr16:clu_31009_+	9.38627116	2	8.39E-05	0.02179456	MVP,AC120114.4	3	cryptic	chr16:29820510:29830474:clu_31009_+	-0.3768836	0.21462901	0.19658145	-0.0180476	ENSG00000125826	chr16	29820510	29830474	annotated	ENST00000395353+ENST00000563096+ENST00000563558+ENST00000563915+ENST00000565830+ENST00000566066
chr16:clu_31009_+	9.38627116	2	8.39E-05	0.02179456	MVP,AC120114.4	3	cryptic	chr16:29820510:29830515:clu_31009_+	-0.268298	0.78433466	0.80078082	0.01644616	ENSG00000125826	chr16	29820510	29830515	annotated	ENST00000357402+ENST00000562463+ENST00000566859+ENST00000569887
chr16:clu_3259_-	9.37937341	2	8.44E-05	0.02179456	NPIPB3	3	annotated	chr16:21425136:21425290:clu_3259_-	0.0742497	0.29761262	0.31080589	0.01319327	ENSG00000007384	chr16	21425136	21425290	annotated	ENST00000521589+ENST00000534903
chr16:clu_3259_-	9.37937341	2	8.44E-05	0.02179456	NPIPB3	3	annotated	chr16:21425136:21425300:clu_3259_-	0.05924797	0.51714953	0.53203336	0.01488383	ENSG00000007384	chr16	21425136	21425300	annotated	ENST00000419180+ENST00000535190+ENST00000543368+ENST00000545358
chr16:clu_3259_-	9.37937341	2	8.44E-05	0.02179456	NPIPB3	3	annotated	chr16:21425136:21425379:clu_3259_-	-0.1334977	0.18523785	0.15716075	-0.0280771	ENSG00000100263	chr16	21425136	21425379	annotated	ENST00000519305+ENST00000544154
chr19:clu_78274_+	7.67978998	1	8.89E-05	0.02277349		2	annotated	chr19:34391543:34391993:clu_78274_+	1.04595174	0.97680642	0.99707729	0.02027087	ENSG00000100263	chr19	34391543	34391993	unknown_strand	NA
chr19:clu_78274_+	7.67978998	1	8.89E-05	0.02277349		2	annotated	chr19:34391694:34391993:clu_78274_+	-1.0459517	0.02319358	0.00292271	-0.0202709	ENSG00000172053	chr19	34391694	34391993	unknown_strand	NA
chrX:clu_28333_-	9.30937454	2	9.06E-05	0.02307702	RBMX	8	cryptic	chr17:80147004:80147061:clu_57064_-	1.26127193	0.017534	0.03348402	0.01595002	ENSG00000172053	chrX	136872345	136873246	annotated	ENST00000496459+ENST00000561733
chrX:clu_28333_-	9.30937454	2	9.06E-05	0.02307702	RBMX	8	cryptic	chr17:80147004:80147081:clu_57064_-	1.26437787	0.0081863	0.01568169	0.0074954	ENSG00000172053	chrX	136872345	136875086	annotated	ENST00000419968+ENST00000431446
chrX:clu_28333_-	9.30937454	2	9.06E-05	0.02307702	RBMX	8	cryptic	chr17:80147004:80147101:clu_57064_-	1.27392307	0.00428377	0.00828471	0.00400094	ENSG00000106526	chrX	136874452	136875086	annotated	ENST00000320676+ENST00000464781+ENST00000565438
chrX:clu_28333_-	9.30937454	2	9.06E-05	0.02307702	RBMX	8	cryptic	chr17:80147004:80147121:clu_57064_-	2.07661481	0.00110585	0.00477257	0.00366672	ENSG00000106526	chr2	96549805	96550026	cryptic_threeprime	.
chrX:clu_28333_-	9.30937454	2	9.06E-05	0.02307702	RBMX	8	cryptic	chr17:80147022:80147081:clu_57064_-	0.69002198	0.86765481	0.93586413	0.06820932	ENSG00000115760	chr2	96549805	96550029	cryptic_threeprime	.
chrX:clu_28333_-	9.30937454	2	9.06E-05	0.02307702	RBMX	8	cryptic	chr17:80147022:80147101:clu_57064_-	-3.3890332	0.10071703	0.00183847	-0.0988786	ENSG00000115760	chr2	96549805	96550188	annotated	ENST00000357485+ENST00000412735+ENST00000454558
chrX:clu_28333_-	9.30937454	2	9.06E-05	0.02307702	RBMX	8	cryptic	chr17:80147022:80147121:clu_57064_-	0.527872	7.47E-05	6.85E-05	-6.19E-06	ENSG00000103544	chr17	80147004	80147061	cryptic_threeprime	.
chrX:clu_28333_-	9.30937454	2	9.06E-05	0.02307702	RBMX	8	cryptic	chr17:80147060:80147121:clu_57064_-	-3.7050485	0.00044355	5.90E-06	-0.0004376	ENSG00000103544	chr17	80147004	80147081	cryptic_unanchored	NA
chr2:clu_38778_+	9.30280768	2	9.12E-05	0.02309708	ARID5A	3	cryptic	chr2:96549805:96550026:clu_38778_+	-0.8654493	0.00281983	0.00070623	-0.0021136	ENSG00000112983	chr17	80147004	80147101	cryptic_unanchored	NA
chr2:clu_38778_+	9.30280768	2	9.12E-05	0.02309708	ARID5A	3	cryptic	chr2:96549805:96550029:clu_38778_+	0.30532572	0.16940094	0.13680376	-0.0325972	ENSG00000112983	chr17	80147004	80147121	cryptic_unanchored	NA
chr2:clu_38778_+	9.30280768	2	9.12E-05	0.02309708	ARID5A	3	cryptic	chr2:96549805:96550188:clu_38778_+	0.56012358	0.82777924	0.86249001	0.03471077	ENSG00000162402	chr17	80147022	80147081	cryptic_fiveprime	.
chr17:clu_57064_-	15.0388524	7	9.19E-05	0.02314931	EIF4A3	3	annotated	chrX:136872345:136873246:clu_28333_-	0.03075213	0.09561582	0.10640492	0.0107891	ENSG00000162402	chr17	80147022	80147101	cryptic_fiveprime	.
chr17:clu_57064_-	15.0388524	7	9.19E-05	0.02314931	EIF4A3	3	annotated	chrX:136872345:136875086:clu_28333_-	0.07536222	0.08232517	0.09579405	0.01346888	ENSG00000125835	chr17	80147022	80147121	cryptic_fiveprime	.
chr17:clu_57064_-	15.0388524	7	9.19E-05	0.02314931	EIF4A3	3	annotated	chrX:136874452:136875086:clu_28333_-	-0.1061144	0.82205901	0.79780103	-0.024258	ENSG00000125835	chr17	80147060	80147121	cryptic_unanchored	NA
chr10:clu_72228_-	9.2467705	2	9.64E-05	0.02415385	AC010997.3,ZNF503	3	cryptic	chr10:75395983:75401105:clu_72228_-	-1.0584633	1.37E-10	8.64E-10	7.27E-10	ENSG00000125835	chr10	75395983	75401105	cryptic_threeprime	.
chr10:clu_72228_-	9.2467705	2	9.64E-05	0.02415385	AC010997.3,ZNF503	3	cryptic	chr10:75400374:75401105:clu_72228_-	-2.9007832	1	0.99999995	-4.92E-08	ENSG00000153898	chr10	75400374	75401105	annotated	ENST00000372524
chr10:clu_72228_-	9.2467705	2	9.64E-05	0.02415385	AC010997.3,ZNF503	3	cryptic	chr10:75400865:75401105:clu_72228_-	3.95924652	5.09E-11	4.85E-08	4.85E-08	ENSG00000153898	chr10	75400865	75401105	cryptic_threeprime	.
chrX:clu_28407_-	7.59087352	1	9.76E-05	0.02432285	CD99L2	2	cryptic	chrX:150831293:150879515:clu_28407_-	-0.351804	0.19196382	0.10518391	-0.0867799	ENSG00000153898	chrX	150831293	150879515	cryptic_fiveprime	.
chrX:clu_28407_-	7.59087352	1	9.76E-05	0.02432285	CD99L2	2	cryptic	chrX:150831293:150898522:clu_28407_-	0.35180399	0.80803618	0.89481609	0.08677991	ENSG00000089597	chrX	150831293	150898522	annotated	ENST00000346693+ENST00000355149+ENST00000370377+ENST00000437787+ENST00000466436+ENST00000491877+ENST00000613030
chr2:clu_82847_-	7.56865581	1	1.00E-04	0.0246269	TGFBRAP1	2	cryptic	chr2:105269705:105272855:clu_82847_-	12.2447352	1	1	0	ENSG00000089597	chr2	105269705	105272855	annotated	ENST00000258449+ENST00000393359+ENST00000595531
chr2:clu_82847_-	7.56865581	1	1.00E-04	0.0246269	TGFBRAP1	2	cryptic	chr2:105269786:105272855:clu_82847_-	-12.244735	4.99E-44	1.15E-54	-4.99E-44	ENSG00000151092	chr2	105269786	105272855	cryptic_threeprime	.
chr20:clu_1398_+	7.56886507	1	9.99E-05	0.0246269	RBCK1	2	cryptic	chr20:427492:428491:clu_1398_+	-0.7197681	0.61842535	0.27754618	-0.3408792	ENSG00000151092	chr20	427492	428491	annotated	ENST00000353660+ENST00000356286+ENST00000382181+ENST00000382214+ENST00000415942+ENST00000468272+ENST00000640614
chr20:clu_1398_+	7.56886507	1	9.99E-05	0.0246269	RBCK1	2	cryptic	chr20:428058:428491:clu_1398_+	0.71976807	0.38157465	0.72245382	0.34087917	ENSG00000137767	chr20	428058	428491	cryptic_fiveprime	.
chr16:clu_2531_-	7.55897875	1	0.000101	0.02467725	RHBDF1	2	cryptic	chr16:62883:62973:clu_2531_-	-3.5797026	1.74E-15	1.35E-18	-1.74E-15	ENSG00000137767	chr16	62883	62973	cryptic_threeprime	.
chr16:clu_2531_-	7.55897875	1	0.000101	0.02467725	RHBDF1	2	cryptic	chr16:62897:62973:clu_2531_-	3.57970255	1	1	1.78E-15	ENSG00000137767	chr16	62897	62973	annotated	ENST00000262316+ENST00000428730
chr22:clu_10550_-	7.55635449	1	0.00010128	0.02467725	RHBDD3	2	annotated	chr22:29265668:29267335:clu_10550_-	9.18904401	1.02E-18	9.77E-11	9.77E-11	ENSG00000266074	chr22	29265668	29267335	annotated	ENST00000488106
chr22:clu_10550_-	7.55635449	1	0.00010128	0.02467725	RHBDD3	2	annotated	chr22:29265668:29267426:clu_10550_-	-9.189044	1	1	-9.77E-11	ENSG00000266074	chr22	29265668	29267426	annotated	ENST00000216085+ENST00000406335+ENST00000413137+ENST00000414672+ENST00000493894
